afqt,income,educ,age,black,hisp,coll,grad,hs,max_coll,mom_hs,mom_coll,dad_hs,dad_coll,ageyears
19,46000,15,"45",1,0,0,0,1,0,0,0,0,0,45
42,47000,12,"45",1,0,0,0,1,0,0,0,0,0,45
6,11000,12,"44",1,0,0,0,1,0,1,0,1,0,44
98,80000,16,"47",1,0,1,0,1,1,1,1,1,0,47
44,65000,12,"43",1,0,0,0,1,0,1,0,1,0,43
41,265933,18,"41",1,0,1,0,1,1,1,0,1,0,41
13,9000,14,"43",1,0,0,0,1,0,0,0,0,0,43
3,42000,12,"46",1,0,0,0,0,0,1,0,0,0,46
13,30000,12,"43",1,0,0,0,1,0,1,0,0,0,43
12,1100,12,"41",1,0,0,0,0,0,1,0,0,0,41
13,62000,12,"39",1,0,0,0,1,0,1,0,1,0,39
6,60000,12,"45",1,0,0,0,1,0,0,0,0,0,45
21,44000,12,"46",1,0,0,0,0,0,0,0,0,0,46
10,35000,13,"41",1,0,0,0,1,0,1,1,1,0,41
53,36000,12,"45",1,0,0,0,1,0,1,0,0,0,45
34,31000,12,"46",1,0,0,0,1,0,1,0,0,0,46
42,44000,12,"42",1,0,0,0,1,0,1,0,1,0,42
27,37000,12,"44",1,0,0,0,1,0,0,0,0,0,44
16,20000,12,"44",1,0,0,0,1,0,0,0,0,0,44
20,8000,14,"47",1,0,0,0,1,0,0,0,0,0,47
13,24000,14,"45",1,0,0,0,1,0,1,0,0,0,45
11,30000,16,"41",1,0,0,0,1,0,0,0,0,0,41
9,34000,16,"42",1,0,0,0,1,0,0,0,0,0,42
2,38000,12,"43",1,0,0,0,1,0,0,0,0,0,43
2,1300,13,"47",1,0,0,0,1,0,1,0,1,0,47
1,13400,8,"44",1,0,0,0,0,0,0,0,0,0,44
21,53000,14,"46",1,0,0,0,1,0,1,0,0,0,46
6,40000,16,"40",1,0,1,0,1,1,0,0,0,0,40
4,19000,16,"46",1,0,1,0,1,1,0,0,0,0,46
10,34000,16,"39",1,0,1,0,1,1,1,0,0,0,39
8,19000,12,"42",1,0,0,0,1,0,0,0,1,0,42
12,68000,12,"43",1,0,0,0,1,0,0,0,0,0,43
35,15000,13,"42",1,0,0,0,1,0,0,0,1,0,42
27,17000,12,"42",1,0,0,0,1,0,0,0,0,0,42
85,265933,20,"45",1,0,1,1,1,0,1,1,1,1,45
50,32000,14,"46",1,0,0,0,1,0,0,0,0,0,46
53,15000,13,"45",1,0,0,0,1,0,1,0,1,0,45
32,46500,15,"41",1,0,0,0,1,0,0,0,0,0,41
56,25000,16,"44",1,0,0,0,1,0,0,0,0,0,44
48,47800,17,"42",1,0,1,1,1,0,0,0,0,0,42
25,65000,16,"44",1,0,1,0,1,1,0,0,0,0,44
3,28000,12,"43",1,0,0,0,1,0,0,0,0,0,43
5,42000,12,"46",1,0,0,0,1,0,0,0,0,0,46
11,42000,12,"44",1,0,0,0,1,0,0,0,0,0,44
35,11000,14,"40",1,0,0,0,1,0,1,1,1,1,40
8,22000,11,"45",1,0,0,0,1,0,0,0,0,0,45
8,36000,15,"41",1,0,1,0,1,1,0,0,1,0,41
15,11000,14,"41",1,0,0,0,1,0,1,0,0,0,41
9,10000,9,"40",1,0,0,0,0,0,0,0,0,0,40
1,37000,12,"43",1,0,0,0,1,0,0,0,0,0,43
1,21000,12,"46",1,0,0,0,1,0,0,0,0,0,46
3,14500,12,"47",1,0,0,0,1,0,0,0,0,0,47
2,40000,11,"47",1,0,0,0,1,0,0,0,0,0,47
12,17000,13,"43",1,0,0,0,1,0,1,0,0,0,43
79,43000,17,"40",1,0,1,0,1,1,0,0,0,0,40
6,2000,10,"46",1,0,0,0,0,0,0,0,0,0,46
14,28000,12,"43",1,0,0,0,1,0,0,0,0,0,43
26,30000,11,"46",1,0,0,0,0,0,0,0,0,0,46
4,20000,12,"47",1,0,0,0,1,0,0,0,0,0,47
2,9000,11,"40",1,0,0,0,0,0,0,0,0,0,40
19,40000,12,"43",1,0,0,0,1,0,0,0,0,0,43
7,80000,12,"44",1,0,0,0,1,0,0,0,0,0,44
14,35000,12,"42",1,0,0,0,0,0,0,0,0,0,42
6,57000,12,"40",1,0,0,0,1,0,0,0,1,0,40
55,39000,14,"44",1,0,0,0,1,0,0,0,0,0,44
23,55000,12,"40",1,0,0,0,1,0,0,0,0,0,40
1,20000,12,"44",1,0,0,0,0,0,0,0,0,0,44
6,8000,12,"43",1,0,0,0,0,0,0,0,0,0,43
27,35000,12,"40",1,0,0,0,1,0,0,0,0,0,40
18,84000,16,"44",1,0,1,0,1,1,0,0,0,0,44
43,42000,15,"46",1,0,1,0,1,1,0,0,0,0,46
1,10400,9,"43",1,0,0,0,0,0,0,0,0,0,43
3,16800,10,"42",1,0,0,0,0,0,0,0,0,0,42
22,23500,13,"41",1,0,0,0,1,0,0,0,0,0,41
1,47000,9,"40",1,0,0,0,0,0,1,0,1,0,40
16,10000,12,"40",1,0,0,0,1,0,0,0,0,0,40
4,35000,12,"46",1,0,0,0,1,0,0,0,0,0,46
30,29000,15,"44",1,0,0,0,1,0,1,0,1,0,44
49,55000,16,"47",1,0,1,0,1,1,0,0,0,0,47
13,60000,12,"43",1,0,0,0,1,0,0,0,1,0,43
8,35000,12,"42",1,0,0,0,1,0,0,0,0,0,42
1,27500,12,"41",1,0,0,0,1,0,0,0,0,0,41
4,26400,8,"46",1,0,0,0,0,0,0,0,0,0,46
23,43000,12,"43",1,0,0,0,1,0,0,0,0,0,43
80,54500,18,"45",1,0,1,1,1,0,1,0,0,0,45
7,11000,12,"47",1,0,0,0,1,0,1,0,0,0,47
29,40000,12,"41",1,0,0,0,1,0,0,0,0,0,41
13,18000,14,"41",1,0,0,0,1,0,0,0,0,0,41
19,15000,14,"42",1,0,0,0,1,0,1,0,0,0,42
26,47000,12,"45",1,0,0,0,1,0,1,0,1,0,45
32,55000,12,"40",1,0,0,0,1,0,1,0,1,1,40
8,32000,12,"40",1,0,0,0,0,0,0,0,0,0,40
7,40000,12,"42",1,0,0,0,1,0,0,0,0,0,42
11,18000,12,"43",0,1,0,0,1,0,0,0,0,0,43
15,8000,10,"43",0,1,0,0,0,0,0,0,0,0,43
1,30000,12,"41",0,1,0,0,1,0,0,0,0,0,41
5,57000,13,"42",0,1,0,0,1,0,0,0,0,0,42
79,90000,14,"47",0,1,0,0,1,0,1,0,0,0,47
4,21500,12,"45",1,0,0,0,1,0,0,0,0,0,45
4,30000,12,"42",1,0,0,0,1,0,1,0,1,0,42
25,19158,13,"41",1,0,0,0,1,0,1,0,0,0,41
32,10337,12,"40",1,0,0,0,0,0,1,0,1,0,40
29,24000,15,"40",1,0,0,0,1,0,1,0,0,0,40
20,42000,16,"45",1,0,1,0,1,1,1,0,1,0,45
23,28000,18,"43",1,0,1,0,1,1,0,0,0,0,43
31,40000,9,"41",0,1,0,0,0,0,0,0,0,0,41
65,39800,17,"46",1,0,1,0,1,1,1,0,0,0,46
3,29000,11,"44",0,1,0,0,0,0,0,0,0,0,44
37,70000,15,"44",1,0,0,0,1,0,1,0,1,0,44
18,32000,12,"41",1,0,0,0,0,0,0,0,0,0,41
79,265933,19,"43",0,1,1,1,1,0,0,0,0,0,43
56,67000,14,"45",1,0,0,0,1,0,1,0,0,0,45
8,25000,11,"41",0,1,0,0,0,0,0,0,1,0,41
13,68000,12,"41",0,1,0,0,1,0,0,0,0,0,41
34,54000,14,"46",0,1,0,0,1,0,0,0,0,0,46
23,36000,12,"43",0,1,0,0,1,0,0,0,0,0,43
26,52000,14,"43",0,1,0,0,1,0,1,0,0,0,43
40,47000,15,"43",1,0,1,0,1,1,0,0,1,0,43
85,8000,13,"46",0,1,0,0,1,0,0,0,0,0,46
34,42000,13,"40",0,1,0,0,1,0,1,0,1,0,40
12,60000,9,"43",0,1,0,0,0,0,0,0,0,0,43
75,8500,12,"41",0,1,0,0,1,0,0,0,0,0,41
71,28600,14,"41",0,1,0,0,1,0,0,0,0,0,41
23,43000,15,"47",0,1,0,0,1,0,0,0,0,0,47
45,38000,13,"44",1,0,0,0,1,0,1,0,1,0,44
29,38000,12,"42",1,0,0,0,1,0,1,0,1,0,42
28,55000,12,"40",1,0,0,0,1,0,1,0,1,0,40
82,70000,18,"43",1,0,0,0,1,0,1,1,1,0,43
58,55000,18,"44",1,0,1,0,1,1,1,0,0,0,44
23,45000,18,"47",0,1,1,0,1,1,1,0,0,0,47
61,30000,13,"44",1,0,0,0,1,0,1,0,1,0,44
35,25000,11,"42",1,0,0,0,1,0,0,0,0,0,42
36,5000,12,"42",1,0,0,0,0,0,0,0,0,0,42
12,43000,9,"40",1,0,0,0,0,0,1,0,1,0,40
8,40000,14,"45",1,0,0,0,1,0,0,0,0,0,45
25,76000,12,"42",1,0,0,0,1,0,0,0,0,0,42
25,31000,12,"44",1,0,0,0,1,0,0,0,0,0,44
19,60000,14,"45",0,1,0,0,1,0,0,0,0,0,45
1,43000,10,"47",0,1,0,0,0,0,0,0,0,0,47
43,55000,12,"45",0,1,0,0,1,0,0,0,0,0,45
22,53000,12,"39",1,0,0,0,1,0,0,0,1,0,39
3,32000,9,"44",1,0,0,0,0,0,1,0,1,0,44
24,13000,12,"41",1,0,0,0,1,0,0,0,0,0,41
1,57000,12,"41",1,0,0,0,1,0,0,0,0,0,41
49,64000,13,"43",1,0,0,0,1,0,1,0,0,0,43
17,32000,12,"40",1,0,0,0,1,0,0,0,0,0,40
52,10000,12,"41",0,1,0,0,1,0,0,0,0,0,41
19,35000,12,"39",0,1,0,0,1,0,0,0,0,0,39
6,62000,16,"41",1,0,1,0,1,1,1,1,1,1,41
35,69000,12,"40",0,1,0,0,1,0,1,0,0,0,40
41,75000,13,"43",0,1,0,0,1,0,0,0,0,0,43
13,24000,12,"44",0,1,0,0,1,0,1,0,1,0,44
70,5000,16,"42",0,1,0,0,1,0,1,0,0,0,42
36,40000,12,"40",0,1,0,0,1,0,1,0,0,0,40
6,960,12,"43",1,0,0,0,1,0,0,0,0,0,43
23,12000,12,"41",1,0,0,0,1,0,0,0,1,0,41
29,35000,15,"45",1,0,0,0,1,0,0,0,1,0,45
21,24000,12,"44",1,0,0,0,1,0,0,0,0,0,44
47,40000,18,"41",1,0,1,0,1,1,1,0,1,0,41
37,80000,16,"40",1,0,1,0,1,1,0,0,1,0,40
21,2400,12,"40",1,0,0,0,1,0,0,0,0,0,40
25,12000,12,"47",1,0,0,0,1,0,1,0,0,0,47
34,58000,12,"45",1,0,0,0,1,0,1,0,0,0,45
12,18000,9,"44",0,1,0,0,0,0,0,0,0,0,44
33,45000,12,"47",0,1,0,0,1,0,1,0,1,0,47
4,41000,13,"42",1,0,0,0,1,0,0,0,0,0,42
8,14000,12,"45",1,0,0,0,1,0,0,0,1,0,45
92,30000,16,"43",1,0,1,0,1,1,0,0,1,0,43
13,15000,12,"41",1,0,0,0,1,0,0,0,0,0,41
44,28000,12,"40",1,0,0,0,1,0,0,0,0,0,40
46,70000,14,"42",1,0,0,0,1,0,0,0,0,0,42
32,40000,14,"44",1,0,0,0,1,0,0,0,0,0,44
84,60000,12,"42",1,0,0,0,1,0,0,0,0,0,42
78,128000,18,"46",1,0,1,1,1,0,1,1,1,1,46
31,108000,16,"40",1,0,1,0,1,1,1,0,1,1,40
90,55000,20,"40",1,0,1,1,1,0,1,1,1,1,40
29,60000,16,"44",1,0,1,0,1,1,1,0,1,1,44
15,7000,12,"44",1,0,0,0,1,0,0,0,0,0,44
36,31000,12,"46",1,0,0,0,1,0,1,0,1,0,46
46,31000,13,"45",1,0,0,0,1,0,1,0,1,0,45
23,18000,12,"43",1,0,0,0,1,0,1,0,1,0,43
47,8000,12,"45",1,0,0,0,1,0,1,0,1,0,45
4,13000,12,"42",1,0,0,0,1,0,0,0,0,0,42
13,1500,12,"40",1,0,0,0,0,0,0,0,0,0,40
77,70000,16,"43",1,0,1,0,1,1,1,0,1,0,43
43,30000,12,"41",0,1,0,0,1,0,0,0,1,0,41
73,71000,17,"46",1,0,1,1,1,0,1,1,1,1,46
9,24000,12,"44",1,0,0,0,1,0,1,0,0,0,44
65,15862,12,"46",1,0,0,0,1,0,1,0,1,0,46
84,113000,15,"42",1,0,0,0,1,0,1,0,1,0,42
8,26000,12,"40",1,0,0,0,0,0,1,0,1,0,40
73,60000,16,"43",1,0,1,0,1,1,0,0,1,0,43
15,2800,12,"41",1,0,0,0,1,0,0,0,1,0,41
19,20000,12,"44",1,0,0,0,1,0,0,0,0,0,44
2,28000,8,"45",0,1,0,0,0,0,0,0,0,0,45
12,52000,8,"47",0,1,0,0,0,0,0,0,0,0,47
12,68000,12,"46",1,0,0,0,1,0,0,0,0,0,46
4,36000,10,"41",1,0,0,0,0,0,0,0,0,0,41
9,16000,14,"47",1,0,0,0,1,0,0,0,0,0,47
4,18000,12,"44",1,0,0,0,1,0,0,0,0,0,44
61,65000,17,"43",0,1,0,0,1,0,0,0,0,0,43
50,89000,14,"43",1,0,0,0,1,0,1,0,0,0,43
7,12000,13,"42",1,0,0,0,1,0,0,0,1,0,42
23,3500,13,"40",1,0,0,0,1,0,0,0,0,0,40
9,41000,14,"41",1,0,0,0,1,0,1,0,0,0,41
23,30000,12,"46",1,0,0,0,1,0,0,0,0,0,46
11,23000,12,"44",1,0,0,0,1,0,0,0,0,0,44
19,18200,12,"41",1,0,0,0,1,0,0,0,0,0,41
8,45000,15,"44",1,0,0,0,1,0,0,0,1,0,44
52,48000,15,"46",1,0,0,0,1,0,1,0,1,0,46
5,21000,12,"41",1,0,0,0,1,0,1,0,1,0,41
12,31000,9,"45",0,1,0,0,0,0,0,0,0,0,45
19,25000,10,"46",0,1,0,0,0,0,0,0,0,0,46
49,38000,12,"39",1,0,0,0,1,0,1,0,1,0,39
25,1500,12,"42",1,0,0,0,1,0,0,0,0,0,42
5,60000,12,"41",1,0,0,0,1,0,0,0,0,0,41
2,23000,12,"41",1,0,0,0,1,0,1,0,0,0,41
43,50000,12,"46",0,1,0,0,1,0,1,0,1,0,46
77,69000,17,"42",1,0,1,0,1,1,1,0,0,0,42
95,95000,20,"40",1,0,1,1,1,0,0,0,0,0,40
5,34000,12,"43",1,0,0,0,1,0,0,0,0,0,43
8,22000,12,"40",1,0,0,0,1,0,0,0,1,0,40
45,32000,15,"42",1,0,0,0,1,0,1,1,1,1,42
77,45000,18,"40",1,0,1,1,1,0,1,1,0,0,40
34,23000,12,"43",1,0,0,0,1,0,1,0,1,0,43
46,8000,12,"41",1,0,0,0,1,0,1,0,1,0,41
1,25000,12,"41",1,0,0,0,1,0,0,0,0,0,41
11,46000,12,"45",1,0,0,0,1,0,1,1,1,1,45
65,94000,20,"47",0,1,1,1,1,0,1,0,0,0,47
50,62000,14,"41",0,1,0,0,1,0,1,1,1,1,41
73,69000,14,"42",0,1,0,0,1,0,1,0,1,0,42
14,93000,12,"42",1,0,0,0,0,0,0,0,0,0,42
1,10000,12,"41",1,0,0,0,1,0,0,0,0,0,41
32,68000,17,"47",1,0,1,0,1,1,1,1,0,0,47
22,28000,12,"42",1,0,0,0,1,0,1,0,0,0,42
4,25000,12,"40",1,0,0,0,1,0,1,0,0,0,40
4,38000,12,"40",1,0,0,0,1,0,0,0,1,0,40
59,54000,14,"45",0,1,0,0,1,0,1,0,0,0,45
55,70000,13,"44",0,1,0,0,1,0,1,0,1,0,44
14,26000,13,"43",1,0,0,0,1,0,1,0,0,0,43
10,57000,12,"41",1,0,0,0,1,0,1,0,0,0,41
26,32000,12,"43",1,0,0,0,1,0,0,0,0,0,43
9,15900,12,"46",1,0,0,0,1,0,1,0,1,1,46
71,103702,16,"45",1,0,1,0,1,1,1,1,1,0,45
35,45000,16,"40",1,0,1,0,1,1,1,0,1,0,40
22,55000,12,"40",1,0,0,0,1,0,0,0,0,0,40
7,45000,11,"46",1,0,0,0,0,0,1,0,0,0,46
29,47500,14,"44",1,0,0,0,1,0,0,0,0,0,44
25,51000,15,"43",1,0,0,0,1,0,1,0,1,0,43
3,26000,11,"43",1,0,0,0,0,0,0,0,0,0,43
7,16000,9,"41",1,0,0,0,0,0,0,0,0,0,41
30,40000,12,"42",1,0,0,0,1,0,1,0,0,0,42
7,28000,9,"39",0,1,0,0,0,0,0,0,0,0,39
55,52000,12,"44",0,1,0,0,1,0,0,0,1,0,44
22,29000,12,"43",0,1,0,0,1,0,0,0,0,0,43
40,48000,12,"44",0,1,0,0,0,0,1,0,0,0,44
1,42000,12,"42",1,0,0,0,0,0,0,0,0,0,42
1,23000,8,"42",1,0,0,0,0,0,0,0,0,0,42
98,70000,16,"42",1,0,1,0,1,1,1,0,1,0,42
89,28700,15,"42",0,1,0,0,1,0,0,0,1,0,42
80,265933,13,"41",0,1,0,0,1,0,0,0,1,0,41
68,32500,12,"44",0,1,0,0,1,0,0,0,0,0,44
19,69000,12,"43",0,1,0,0,1,0,0,0,0,0,43
97,265933,20,"41",0,1,1,1,1,0,1,0,1,1,41
90,100000,20,"44",0,1,1,1,1,0,1,1,1,1,44
27,15000,12,"39",1,0,0,0,1,0,1,1,1,0,39
19,32000,16,"44",1,0,1,0,1,1,0,0,0,0,44
18,32000,15,"44",1,0,0,0,1,0,0,0,0,0,44
55,33000,16,"40",0,1,0,0,1,0,0,0,0,0,40
8,22800,12,"42",1,0,0,0,1,0,1,0,0,0,42
59,26000,12,"42",0,1,0,0,1,0,1,0,0,0,42
36,95000,13,"40",0,1,0,0,1,0,0,0,0,0,40
21,58000,12,"43",1,0,0,0,1,0,1,0,1,0,43
99,113000,16,"46",0,1,1,0,1,1,1,0,1,1,46
26,4000,12,"46",1,0,0,0,1,0,1,0,1,0,46
39,50000,14,"45",1,0,0,0,1,0,0,0,0,0,45
14,20000,13,"46",1,0,0,0,1,0,1,0,1,0,46
32,9000,16,"46",1,0,0,0,1,0,1,0,1,0,46
62,65000,12,"42",1,0,0,0,1,0,1,0,1,0,42
8,90000,15,"45",1,0,1,0,1,1,0,0,0,0,45
1,16000,12,"41",1,0,0,0,1,0,0,0,0,0,41
18,44000,12,"44",1,0,0,0,1,0,1,0,1,0,44
4,7000,12,"43",1,0,0,0,1,0,1,0,1,0,43
38,45000,12,"47",1,0,0,0,1,0,1,0,1,0,47
42,48000,16,"43",1,0,1,0,1,1,0,0,0,0,43
27,40000,15,"43",1,0,0,0,1,0,0,0,0,0,43
9,40000,12,"44",1,0,0,0,1,0,0,0,0,0,44
34,23000,12,"40",1,0,0,0,1,0,0,0,0,0,40
20,52000,13,"40",1,0,0,0,1,0,1,0,1,0,40
16,38000,18,"40",1,0,0,0,1,0,1,0,1,0,40
8,36000,12,"40",1,0,0,0,1,0,1,0,1,0,40
32,20000,16,"40",1,0,1,0,1,1,1,1,0,0,40
2,17000,12,"40",1,0,0,0,1,0,0,0,0,0,40
37,37000,13,"42",1,0,0,0,1,0,1,0,0,0,42
32,30000,16,"40",1,0,0,0,1,0,1,0,0,0,40
13,26000,12,"46",1,0,0,0,1,0,0,0,0,0,46
1,40000,12,"45",1,0,0,0,0,0,0,0,0,0,45
46,89600,17,"44",1,0,1,0,1,1,0,0,1,0,44
29,14000,12,"46",1,0,0,0,1,0,0,0,0,0,46
69,45000,15,"46",1,0,1,0,1,1,0,0,1,0,46
15,9000,15,"44",1,0,0,0,1,0,0,0,0,0,44
36,11000,12,"43",1,0,0,0,1,0,1,0,0,0,43
74,130000,15,"45",0,1,0,0,1,0,1,0,1,1,45
74,110000,18,"41",0,1,1,0,1,1,1,0,1,1,41
81,110000,18,"40",0,1,1,0,1,1,1,1,1,1,40
58,90000,14,"44",0,1,1,0,1,1,0,0,1,0,44
74,51000,16,"47",1,0,1,0,1,1,1,0,1,0,47
3,15000,12,"41",0,1,0,0,1,0,0,0,0,0,41
31,27000,12,"45",0,1,0,0,1,0,0,0,0,0,45
1,16000,12,"45",1,0,0,0,1,0,0,0,0,0,45
27,60000,16,"41",1,0,1,0,1,1,0,0,0,0,41
39,20000,12,"45",0,1,0,0,1,0,1,0,0,0,45
21,30000,12,"42",1,0,0,0,1,0,0,0,1,0,42
73,24000,12,"45",0,1,0,0,1,0,0,0,0,0,45
3,23000,9,"43",0,1,0,0,0,0,0,0,0,0,43
42,35000,12,"44",0,1,0,0,1,0,0,0,0,0,44
77,99500,16,"44",1,0,0,0,1,0,1,0,1,0,44
51,36000,16,"43",1,0,0,0,1,0,1,0,1,0,43
27,12000,12,"45",1,0,0,0,1,0,1,0,1,0,45
5,20000,12,"40",1,0,0,0,1,0,0,0,1,0,40
10,28000,12,"40",1,0,0,0,1,0,1,0,0,0,40
4,22000,10,"40",0,1,0,0,0,0,0,0,0,0,40
16,51359,12,"47",0,1,0,0,0,0,0,0,0,0,47
16,17000,10,"43",0,1,0,0,0,0,0,0,0,0,43
52,98000,12,"42",0,1,0,0,1,0,0,0,1,0,42
35,33000,12,"42",0,1,0,0,1,0,0,0,1,0,42
40,18000,12,"41",0,1,0,0,1,0,0,0,0,0,41
37,4300,12,"41",0,1,0,0,1,0,1,0,1,0,41
15,28500,10,"43",0,1,0,0,0,0,0,0,0,0,43
17,27000,18,"46",0,1,1,0,1,1,1,0,1,0,46
51,30000,15,"44",1,0,1,1,1,0,1,0,1,0,44
80,63500,16,"43",1,0,1,0,1,1,1,0,1,0,43
21,20000,12,"47",0,1,0,0,1,0,0,0,0,0,47
53,77000,14,"47",1,0,0,0,1,0,1,0,1,0,47
40,78000,13,"41",0,1,0,0,1,0,1,0,1,0,41
10,20000,12,"42",1,0,0,0,1,0,0,0,0,0,42
19,56000,12,"47",0,1,0,0,1,0,0,0,0,0,47
51,61000,14,"46",0,1,0,0,1,0,0,0,0,0,46
35,30000,12,"42",0,1,0,0,1,0,1,0,1,0,42
19,49000,12,"45",0,1,0,0,1,0,0,0,0,0,45
58,30000,12,"43",0,1,0,0,1,0,0,0,0,0,43
49,35000,13,"40",0,1,0,0,1,0,0,0,0,0,40
4,32000,12,"40",0,1,0,0,0,0,0,0,0,0,40
32,22000,9,"43",0,1,0,0,0,0,0,0,0,0,43
19,29000,6,"41",0,1,0,0,0,0,0,0,0,0,41
29,125000,14,"43",1,0,0,0,1,0,1,0,0,0,43
31,43000,11,"44",0,1,0,0,0,0,0,0,0,0,44
21,21000,10,"41",0,1,0,0,0,0,0,0,0,0,41
56,62000,12,"44",0,1,0,0,1,0,0,0,0,0,44
28,50000,12,"42",0,1,0,0,1,0,1,0,0,0,42
12,20000,10,"46",0,1,0,0,0,0,0,0,0,0,46
23,60000,11,"44",0,1,0,0,0,0,1,0,0,0,44
30,27000,12,"47",0,1,0,0,1,0,0,0,0,0,47
46,10000,12,"44",0,1,0,0,1,0,0,0,1,0,44
75,96000,16,"40",1,0,0,0,1,0,1,0,1,0,40
25,265933,16,"40",1,0,0,0,1,0,1,0,1,0,40
46,38559,12,"42",1,0,0,0,1,0,1,0,0,0,42
89,100000,16,"46",0,1,1,0,1,1,1,1,1,1,46
12,60000,14,"41",0,1,0,0,1,0,0,0,0,0,41
25,30000,14,"41",0,1,0,0,1,0,1,0,0,0,41
53,40000,12,"44",1,0,0,0,1,0,0,0,1,0,44
27,95000,18,"41",1,0,1,1,1,0,1,1,1,1,41
5,25000,13,"45",0,1,0,0,1,0,0,0,0,0,45
24,48000,7,"45",0,1,0,0,0,0,0,0,0,0,45
5,34000,12,"47",0,1,0,0,1,0,0,0,0,0,47
5,2500,6,"44",0,1,0,0,0,0,0,0,0,0,44
73,19000,14,"45",0,1,0,0,1,0,0,0,0,0,45
1,9000,3,"44",0,1,0,0,0,0,0,0,0,0,44
12,42000,13,"46",1,0,0,0,1,0,1,0,1,0,46
40,98000,17,"40",0,1,1,0,1,1,0,0,0,0,40
49,265933,13,"46",0,1,0,0,1,0,0,0,0,0,46
32,120000,14,"42",0,1,0,0,1,0,0,0,0,0,42
42,60000,11,"42",0,1,0,0,0,0,1,0,1,0,42
22,54000,12,"40",0,1,0,0,1,0,1,0,0,0,40
19,32000,12,"46",0,1,0,0,1,0,0,0,0,0,46
18,80000,16,"44",0,1,1,0,1,1,0,0,0,0,44
28,3800,16,"43",0,1,1,1,1,0,0,0,0,0,43
28,59000,13,"45",1,0,0,0,1,0,1,1,1,0,45
16,24000,12,"45",0,1,0,0,1,0,0,0,0,0,45
30,265933,12,"44",0,1,0,0,1,0,0,0,0,0,44
71,40000,15,"40",0,1,0,0,1,0,0,0,0,0,40
44,46000,12,"40",0,1,0,0,0,0,0,0,0,0,40
17,68000,12,"43",0,1,1,1,1,0,1,0,0,0,43
1,28000,12,"47",0,1,0,0,0,0,0,0,0,0,47
1,48000,7,"44",0,1,0,0,0,0,0,0,0,0,44
2,9000,11,"46",1,0,0,0,0,0,0,0,0,0,46
47,40000,13,"45",1,0,0,0,1,0,1,0,0,0,45
2,57000,11,"47",0,1,0,0,0,0,0,0,1,0,47
18,16000,12,"42",0,1,0,0,0,0,0,0,0,0,42
26,117000,14,"47",0,1,0,0,0,0,0,0,0,0,47
3,59600,12,"46",1,0,0,0,1,0,0,0,0,0,46
5,5000,9,"44",0,1,0,0,0,0,0,0,0,0,44
2,30000,12,"43",0,1,0,0,1,0,0,0,0,0,43
43,36000,16,"41",0,1,1,0,1,1,1,0,1,0,41
74,60000,12,"41",0,1,0,0,1,0,1,0,1,0,41
25,120000,12,"40",0,1,0,0,0,0,1,0,1,0,40
1,19000,3,"45",0,1,0,0,0,0,0,0,0,0,45
10,35000,12,"40",0,1,0,0,1,0,0,0,0,0,40
84,265933,20,"45",0,1,1,1,1,0,0,0,1,1,45
42,36000,14,"42",0,1,0,0,1,0,0,0,1,0,42
44,41000,13,"41",1,0,0,0,1,0,1,0,1,0,41
14,48000,12,"42",1,0,0,0,1,0,1,0,1,0,42
3,15000,12,"41",1,0,0,0,0,0,1,0,1,0,41
15,60000,17,"39",1,0,1,0,1,1,1,0,1,0,39
70,20000,18,"40",0,1,1,1,1,0,0,0,0,0,40
19,28000,12,"47",0,1,0,0,0,0,0,0,0,0,47
8,45000,14,"40",0,1,0,0,1,0,0,0,0,0,40
23,36000,12,"43",0,1,0,0,0,0,1,0,0,0,43
1,30000,12,"44",0,1,0,0,1,0,0,0,0,0,44
41,50000,12,"45",0,1,0,0,0,0,0,0,0,0,45
45,20000,12,"46",0,1,0,0,0,0,0,0,0,0,46
16,32000,12,"44",0,1,0,0,1,0,0,0,0,0,44
1,20000,10,"46",0,1,0,0,0,0,0,0,0,0,46
9,45000,12,"40",0,1,0,0,1,0,0,0,0,0,40
87,60000,16,"43",0,1,0,0,1,0,1,0,1,0,43
15,66000,13,"42",0,1,0,0,1,0,0,0,0,0,42
72,41000,16,"43",0,1,1,0,1,1,0,0,0,0,43
59,70000,12,"44",0,1,0,0,1,0,0,0,1,0,44
21,13000,12,"43",0,1,0,0,1,0,0,0,0,0,43
9,11400,12,"40",0,1,0,0,0,0,0,0,0,0,40
35,40000,12,"42",0,1,0,0,1,0,1,0,0,0,42
3,31000,12,"47",0,1,0,0,1,0,0,0,0,0,47
28,265933,12,"43",0,1,0,0,1,0,0,0,0,0,43
4,26000,9,"41",0,1,0,0,0,0,0,0,0,0,41
34,8000,12,"41",0,1,0,0,1,0,0,0,0,0,41
25,22000,12,"41",0,1,0,0,1,0,0,0,0,0,41
25,20000,12,"40",0,1,0,0,1,0,0,0,0,0,40
57,79000,14,"45",0,1,0,0,1,0,1,0,0,0,45
44,55000,16,"42",0,1,0,0,1,0,0,0,0,0,42
12,34500,14,"40",0,1,0,0,1,0,0,0,0,0,40
52,25000,12,"42",0,1,0,0,1,0,1,0,1,1,42
30,35000,14,"41",0,1,0,0,1,0,1,0,1,0,41
2,39000,12,"42",1,0,0,0,1,0,1,0,1,0,42
12,35000,8,"46",0,1,0,0,0,0,0,0,0,0,46
23,75000,14,"42",0,1,0,0,1,0,0,0,0,0,42
